title,text,url,label
Want Italy's best food? Head to its national parks,"An hour outside Rome is the Parco Nazionale del Circeo on the Riviera of Ulysses – so named for its ties to Greek mythology. The park's products are also legendary; the kiwis of Latina, the pine nuts of Saubadia and the Pontine water buffaloes, whose milk is used to produce delicious dairy products. ""Try the mozzarella, ricotta and the new buffalo milk Taleggio from the Perseo dairy,"" says Nasso. ""Nearby is the farm La Favetta, where you can enjoy the sweet and petite favetta strawberry of Terracina."" For a meal celebrating the park's products and wines, visit the Cantina Sant'Andrea and its agritourism, Seguire le Botti.",https://www.bbc.com/travel/article/20250704-why-italys-national-parks-are-perfect-for-foodies,real
"Matiang’i rallies diaspora to vote, pushes for electoral reforms","Getting your Trinity Audio player ready...

Former Interior Cabinet Secretary Dr. Fred Matiang’i has urged Kenyans living in the United States to actively participate in shaping their country’s future by voting in elections.

Speaking during engagements with the diaspora community, the former CS reiterated the importance of translating patriotism into action through voting.

“My brothers and sisters, whatever we do, unless we are participating in making that decision on who is going to make decisions for us, I mean, what are we going to talk about?,” he posed. “If we are not participating, we can only whine and complain about it,”

Matiang’i expressed concern about the low voter turnout in the 2022 elections, highlighting that of the approximately 300,000 Kenyans residing in the U.S., only around 10,000 registered to vote, and fewer than 3,000 actually cast their ballots.

In response, he announced plans to advocate for greater electoral access for Kenyans in the diaspora, starting with a formal proposal to increase polling stations in the United States from the current three to at least ten or fifteen.

“We are going to form a small team that brings together leaders and representatives from other cities in the U.S,” he said

“We have already started a process of both petitioning the IEBC and also with the prospective of going to court, if need be, to see to it that we have more polling stations here in the United States so that more Kenyans can vote,” Matiang’i added during the town hall meeting.

Highlighting his extensive experience in government, Matiang’i asserted that he possesses a deep understanding of public administration.

“After 10 years in Cabinet – including four as coordinator of government activities – I understand how government works, almost like the back of my hand,” he stated. “I know what needs to be done, and I’m ready to do it.”

Having declared his intention to run for the Presidency, Matiang’i called on Kenyans at home and abroad to trust him with leadership and hold him accountable.

“Since I have put my name on the ticket and I put my hand on this, my commitment is ‘hold me to account.’ I will not make excuses. I will not hide. I will not bend from responsibility. I will face responsibility head on and do the right thing,” he said

He told the diaspora that their involvement should extend beyond remittances, underscoring the importance of choosing the leadership they desire for Kenya.

“As the leaders or aspiring leaders, we can’t love your money and the remittance that you’re making, but we don’t love your contribution,” he said. “My first challenge to you wonderful people is that you need to participate in electing the leaders of Kenya, so that then you can hold people to account,”

At the same time, the former CS stated that Kenyans must move beyond mere rhetoric when discussing governance issues.

“If the middle class in Kenya actually wanted to change the country, they can. We can stay on X. It’s a good forum, we can engage, yes. But going to vote makes a difference. Because that way then you’ll be able to take decisions that affect the way in which your country is managed,” he remarked

Matiang’i is in the U.S exacrly the same time as Former Deputy President and DCP Leader Rigathi Gachagua.",https://www.kbc.co.ke/matiangi-rallies-diaspora-to-vote-pushes-for-electoral-reforms/,real
Kenya and Germany cement bilateral labour agreements,"Getting your Trinity Audio player ready...

Kenya is exploring vocational training opportunities in Germany for development of skills that meet international job requirements.

Labour Principal Secretary Shadrack Mwadime says the bilateral labour agreements signed between Kenya and Germany in September last year are being fast tracked for the benefit of both parties.

He spoke upon return from leading a Kenyan delegation to Germany on operationalization of the bilateral labour agreements.

Labour Principal Secretary Shadrack Mwadime, who led the delegation, said the Bilateral Labour Agreement between Kenya and Germany was signed in September 2024, adding that the discussions dwelt on ways of enhancing the mobility of skilled labour in various sectors that are experiencing shortages.

The PS also explained that the two sides discussed ways of boosting vocational training opportunities for Kenyans, skills development to ensure potential employees meet international job requirements and also the protection of workers’ rights while in Germany.

“We held discussions with the German Commissioner for Labour, the lead negotiator, and agreed on the need for Germany to deploy teachers of German to our technical and vocational colleges and universities,” he said. “The ability to speak German is critical to getting a job opportunity in the country.”

He disclosed that the German Government already has agreed with Mt Kenya University on an arrangement of deploying teachers of German to teach the language.

“But in our discussions, we went further and agreed that a public university should benefit from such an arrangement. Consequently, Kenyatta University has been chosen for the purpose,” Mr Mwadime said.

He also explained that understanding the German culture for potential employees is crucial, and it was therefore agreed that pre-departure training will be conducted to make young Kenyans understand what they expect when they arrive in Germany so that their social lives are not affected.

Additionally, the PS pointed out that the German job market works through internship as a pathway to getting permanent hiring.

“We want to use internships as the pathway to eventual permanent jobs. Internship opportunities pay well and interns earn a stipend that meets accommodation and living expenses,” he explained.

Mr Mwadime explained that the meetings were successful and pointed out that the labour market in Germany is ideal for young, educated, well-trained and hardworking young Kenyans.

“Our young people will not only earn good pay in Germany, but they will also learn modern skills through which they will eventually transfer the knowledge and expertise to Kenya,” he said.

He added: “Germany has good labour laws and the minimum wage is higher than in many other countries. Our young people will thus be able to save and invest at home.”

The Kenyan delegation, which included National Employment Authority Director-General Edith Okoki, National Social Security Fund Managing Trustee David Koros and National Industrial Training Authority acting Director-General Theresa Wasike, met German Labour, Chamber of Commerce and Industry officials and top management of more than 30 companies in Berlin, Frankfurt and Stuttgart cities.

The officials expressed confidence that the Kenyan workforce would meet the demands of the job market in Germany, saying the workforce would be supported to integrate seamlessly upon arrival.

The companies specialise in fields such as manufacturing, construction, pharmaceuticals and ICT, among others. They include Rothenberger Werkzeuge, Strabag AG, Merck KGaA, Digital Reality, Germany GmbH and Fragomen Global.

Others are GOPA Worldwide Consultants, IHK Frankfurt am Main and Klinik-und Rehabilitationszentrum Lippoldsberg, among others.

The CEO of BIWE Group, a German education and training company, Mr Stefan Kupper, said: “We are seeking highly motivated young people who have completed vocational training of at least three years, have a good school education, a good mindset and German language competence. They should come in as skilled workers or as engineering and IT professionals.”

He pointed out that German language competence is important for integration in the workforce and in society.

Frankfurt Chamber of Commerce and Industry Managing Director of International Business Jurgen Ratzinger said the Bilateral Labour Agreement signed between Kenya and Germany was a good foundation for closer cooperation.

“Germany is in great need of skilled labour, and Kenya has a lot to offer in skilled labour. Both sides have to do their homework – Germany offers many jobs opportunities, while potential employees should be able to speak German. Language skills are therefore crucial at the preparatory phase,” he pointed out.",https://www.kbc.co.ke/kenya-and-germany-cement-bilateral-labour-agreements/,real
"Kenya can’t afford to be average, says Ruto","Getting your Trinity Audio player ready...

President William Ruto has dismissed criticism that he “overpromised” Kenyans before his election, asserting that his ambitious agenda reflects a higher national aspiration.

Speaking during a church service in Machakos on Sunday, Ruto urged Kenyans to abandon a mindset of mediocrity and to embrace a future defined by excellence and transformation.

“For a long time, we’ve been stuck at average. We must stop being average,” the President stated, insisting that his commitment to Kenyans is not just empty rhetoric. “We must do better. That is my mission.”

Ruto stressed that raising the bar is not an overestimation of what’s possible but rather a declaration of confidence in Kenya’s potential.

“People say I have overpromised. I want to tell them: it’s not overpromising. We are raising our ambition as a nation,” he said.

Reaffirming his commitment to deliver on his campaign promises, Ruto disclosed that some leaders had even advised him to scale back certain commitments, a suggestion he firmly rejected.

“A bishop told me, ‘You said all these things just to get elected and now you need to plan how to step back from some of them.’ I have no such intention. I will keep every promise I made in my term,” he declared.

The President highlighted progress in various sectors, citing developments in agriculture and healthcare as evidence that transformation is already underway.

“Our economy is growing, and the numbers speak for themselves. Whether in maize, tea, sugar, or health, we are seeing progress,” he said. “By the grace of God and through unity, we will transform Kenya in our lifetime.”",https://www.kbc.co.ke/kenya-cant-afford-to-be-average-says-ruto/,real
Japan’s PM vows to stay on despite bruising election loss,"Getting your Trinity Audio player ready...

Japan’s ruling coalition has lost its majority in the country’s upper house, but Prime Minister Shigeru Ishiba has said he has no plans to quit.

Voters went to the polls on Sunday for the tightly-contested election, being held at a time of frustration at the coalition of the Liberal Democratic Party (LDP) and its junior partner Komeito over rising prices and the threat of US tariffs.

Speaking after polls closed on Sunday, the prime minister said he “solemnly” accepts the “harsh result” but that his focus was on trade negotiations.

Having already lost its majority in Japan’s more powerful lower house last year, the defeat will undermine the coalition’s influence.

The ruling coalition needed 50 seats to retain control of the 248-seat upper chamber. It ended up with 47.

The Constitutional Democratic Party, the main opposition, came in second with 22 seats.

Half of the seats in the upper chamber were being voted on in Sunday’s election, with members elected for six-year terms.

Jeffrey Hall, a lecturer in Japanese Studies at Kanda University of International Studies, told BBC News support for more right wing parties had cut into the LDP’s conservative support base.

“Prime Minister Ishiba is considered not conservative enough by many supporters of the former Prime Minister [Shinzo] Abe,” he said.

“They think that he just doesn’t have the nationalistic views on history, he doesn’t have the strong views against China that Abe had.”

Shinzo Abe was formerly the leader of the LDP and was Japan’s longest-serving prime minister, in office twice between 2006 and 2007, and 2012 and 2020.

Mr Hall said some of the party’s support had gone towards the Sanseito party – who would now be saying things which “haven’t been said in public before by members of the upper house,” – noting the party’s pull towards “conspiracy theories, anti-foreign statements, [and] very strong revisionist views about history”.

Ishiba’s centre-right party has governed Japan almost continuously since 1955, albeit with frequent changes of leader.

The result underscores voters’ frustration with Ishiba, who has struggled to inspire confidence as Japan struggles against economic headwinds, a cost-of-living crisis and trade negotiations with the United States.

Many are also unhappy about inflation – particularly the price of rice – and a string of political scandals that have beleaguered the LDP in recent years.

The last three LDP premiers who lost a majority in the upper house stepped down within two months, and analysts had predicted that a significant loss in this election would yield a similar outcome.

This would open the field for a potential run at the leadership by other notable LDP members, including Sanae Takaichi, who finished second to Ishiba in last year’s leadership election; Takayuki Kobayashi, a former economic security minister; and Shinjiro Koizumi, the son of former Prime Minister Junichiro Koizumi.

In any case, a change of leadership within the ruling party would almost certainly unleash political drama and destabilise Japan’s government at a pivotal moment in US-Japan trade negotiations.

On Monday, the Tokyo Stock Exchange was closed for a public holiday, but the yen strengthened on global markets against other major currencies as the results appeared to have been expected by investors.

Support for the ruling coalition appears to have been eroded by candidates from the small, right-leaning Sanseito party, led by Sohei Kamiya, who has been compared to Trump by some media outlets.

The party, which is known for its “Japanese First” policy, drew conservative votes with its anti-immigration rhetoric. On Sunday, it won 14 seats – a big addition to the single seat the party won in the last election.

Sanseito rose to prominence during the pandemic, as it peddled conspiracy theories on YouTube such as the “deep state” and warned people not to wear masks or vaccinate themselves.

The fringe party’s nativist rhetoric widened its appeal ahead of Sunday’s vote, as policies regarding foreign residents and immigration became a focal point of many parties’ campaigns.

Famous for its isolationist culture and strict immigration policies, the island nation has experienced a record surge in both tourists and foreign residents in recent years.

The influx has further driven up prices for Japanese people and fuelled a sentiment among some that foreigners are taking advantage of the country, aggravating discontent.

Against that same backdrop, Ishiba last week launched a task force aimed at tackling “crimes or nuisance behaviours committed by some foreign nationals”, including those relating to immigration, land acquisitions and unpaid social insurance.",https://www.kbc.co.ke/japans-pm-vows-to-stay-on-despite-bruising-election-loss/,real
China’s Cong Guang appointed UN special envoy for Horn of Africa,"Getting your Trinity Audio player ready...

United Nations Secretary-General António Guterres has appointed Cong Guang of China as the new Special Envoy for the Horn of Africa, succeeding Hanna Serwaa Tetteh of Ghana. The Secretary-General expressed his appreciation for Ms. Tetteh’s leadership and years of dedicated service.

Mr. Cong brings over 23 years of experience in United Nations peace operations, with a significant portion of his work focused on the Horn of Africa. He currently serves as Deputy Special Representative (Political) for South Sudan and Deputy Head of the United Nations Mission in South Sudan (UNMISS).

Previously, Mr. Cong served as: Director of Civil Affairs in UNMISS (2016–2020), Chief of Civil Affairs in the UN-AU Hybrid Mission in Darfur (UNAMID), and Field Officer in Jonglei, Blue Nile State, and Abyei (UNMIS).

He has also occupied senior leadership roles in other UN missions, including Chief of Political Affairs and Chief of Staff in the United Nations Special Coordinator’s Office in Lebanon (UNSCOL) from 2012 to 2014, and Head of Field Offices and Political Affairs Officer in the UN Assistance Mission in Afghanistan (UNAMA) from 2002 to 2009.

Before joining the UN in 2002, Mr. Cong had a distinguished diplomatic career with the Ministry of Foreign Affairs of China.

He holds a Bachelor of Arts degree from Shanghai International Studies University and a Graduate Certificate from China Foreign Affairs University. He is fluent in both English and Chinese.",https://www.kbc.co.ke/chinas-cong-guang-appointed-un-special-envoy-for-horn-of-africa/,real
"Rwanda hails Doha Accord to end DRC conflict, hails Qatar, U.S. mediation","Getting your Trinity Audio player ready...

The Government of Rwanda has welcomed the signing of the Declaration of Principles between the representatives of the Government of the Democratic Republic of Congo and the representatives of AFC/M23 in Doha, Qatar.

In a statement, Rwanda noted that the declaration, facilitated by the State of Qatar and supported by the United States, lays the groundwork for a comprehensive peace agreement aimed at resolving the decades-long crisis in the Great Lakes region.

Rwanda described the pact as a significant step towards a lasting pathway to a comprehensive peace agreement.

“Following last month’s signing of the Peace Agreement between Rwanda and the Democratic Republic of Congo, and efforts of the Africa-led initiatives, today’s declaration in Doha is a significant step forward towards the peaceful resolution of conflict in eastern DRC, by addressing the root causes of the conflict and restoring security and stability in our region.” Stated Rwanda.

Rwanda expressed appreciation for the crucial mediation role of Qatar with the support of the United States Government, which builds on the efforts of the African Union, as well as the joint EAC/SADC initiatives, noting it has contributed to the milestone achieved today, Saturday in Doha.

“We all have to support continuation of progress to the conclusion.” Kigali remarked.

Further, Rwanda reaffirmed her commitment to contributing to sustainable peace as well as economic development in the Great Lakes region.

Also read https://www.kbc.co.ke/kenya-backs-regional-global-mediation-in-drc-conflict/

https://www.kbc.co.ke/kenya-backs-regional-global-mediation-in-drc-conflict/",https://www.kbc.co.ke/rwanda-hails-doha-accord-to-end-drc-conflict-hails-qatar-u-s-mediation/,real
Govt rolls out insurance for farmers under fertilizer subsidy program,"Getting your Trinity Audio player ready...

Farmers in 11 counties who are beneficiaries of the fertilizer subsidy program being undertaken by the government will receive a crop insurance cover of up to Ksh 7000 in a move to mitigate losses as a result of climate change.

The Integrated Agricultural Insurance policy rolled out by the Ministry of Agriculture and Livestock Development in collaboration with Pula, Bayer Foundation, Lemonade Foundation, SOMPO Digital Lab, and Etherisc on a pilot basis targets at least 250,000 farmers who are registered on the Kenya Integrated Agriculture Management Information System (KIAMIS).

“Agricultural insurance is a step in the right direction, especially now that climate-related risks are not a distant threat to our livelihoods. This partnership is critical as it will not only protect farmers from risks such as drought and floods but will also promote a sustainable safety net for our farmers, mainly those in Arid and Semi-Arid areas,” said Samuel Karogo, National Cereals and Produce Board (NCPB) managing director.

The insurance product will be embedded into subsidized fertilizer distribution, supporting the government’s broader vision of enabling farmers to adopt climate-smart practices and data-driven tools to improve productivity.

The cover is equivalent to the investment needed for two bags of subsidised fertilizer which they procure from NCPD depots across the country.

“This partnership is about creating meaningful access to resilience. At Bayer Foundation, we believe that insurance shouldn’t be a privilege for a few, but a tool that empowers underserved farmers, especially women and youth, to thrive in the face of climate change,” added Mildred Nadah Pita, Head of Public Affairs, Science & Sustainability, Africa at Bayer.

Farmers are automatically enrolled in the insurance scheme when receiving their subsidized fertilizer. and is deigned to de-risk smallholder farmers from climate-related threats, marking a major shift toward inclusive insurance at scale.

Targeted counties in the pilot phase include Makueni, Machakos, Kisii, Migori, Meru, Nyeri, Trans-Nzoia, Kakamega, Kericho, Nakuru, and Uasin Gishu counties with national rollout scheduled for next year.",https://www.kbc.co.ke/govt-rolls-out-insurance-for-farmers-under-fertilizer-subsidy-program/,real
Educators from 35 counties have acquired training on AI literacy,"Getting your Trinity Audio player ready...

170 secondary school teachers from 35 counties have completed their training in Artificial Intelligence (AI) through the AI literacy programme, Experience AI.

The six months programme undertaken through Young Scientists Kenya (YSK) initiative by the Ministry of Education and the Irish Embassy in collaboration with Raspberry Pi Foundation equipped educators with the knowledge and confidence to introduce AI concepts into the classroom in a bid to enhance STEM in schools.

According to YSK, the training empowers teachers to integrate emerging technologies into everyday lessons, helping prepare Kenya’s young people for the opportunities and challenges of the Fourth Industrial Revolution.

“Investing in STEM education is critical to Kenya’s future. Our decision to train teachers in Experience AI is strategic. By equipping educators with hands-on skills and tools, we ensure they are not just facilitators but active drivers of technological literacy in the classroom,” said Dr. Victor Mwongera, YSK National Director.

The initiative which is expected to reach 3,400 students across the country enables teachers to demystify complex digital concepts for learners, integrate AI tools into lesson planning, and cultivate a culture of computational thinking.

“Ireland fully supports YSK’s mission to empower young minds across Kenya. This includes ensuring inclusive participation from marginalised learners in arid and semi-arid lands, special needs schools, and refugee communities. By equipping teachers with AI knowledge, we make science accessible and drive real change for a more sustainable and equitable future,” added Caitriona Ingoldsby, Ambassador of Ireland to Kenya.

Since its founding in 2018, YSK has reached over 250,000 students in more than 850 schools across all 47 counties, offering platforms that inspire innovation, scientific inquiry, and entrepreneurship among Kenyan youth.",https://www.kbc.co.ke/educators-from-35-counties-have-acquired-training-on-ai-literacy/,real
"Protests hurting investor confidence, Mbadi warns","Getting your Trinity Audio player ready...

National Treasury and Economic Planning Cabinet Secretary John Mbadi has called on the youths to refrain from engaging in violence and destruction of property in their criticism of the government.

Mbadi lamented that while the government is trying its best to attract foreign investors, the protests which have morphed into undemocratic behaviour portray the country as an unsafe place to do business.

“We cannot be visiting foreign countries to champion for foreign investors to invest in the country while at the same time the youths are destroying businesses, looting and engaging in acts of lawlessness,” he stated.

Speaking during a fundraiser in Suna West Constituency in Migori County, the treasury boss said in the last 2024/25 fiscal year, treasury released all county allocations totaling Ksh 415 billion, including all the arrears of the FY 2023/24, portraying the government’s commitment to ensure devolution works.

He also noted that the Treasury released all the money for the National Government-Constituencies Development Funds (NG-CDF) for the end of the FY 2024/25, to promote development across the country, with a 94pc utilisation success of the development budget.

Mbadi said that he has also initiated the release of Ksh 8 billion to support salary increments for teachers, adding that those who criticise the government for doing nothing are being dishonest in their negative denunciation.

The CS confirmed that the government will continue allocating more cash to the Social Health Authority (SHA), to ensure that healthcare works in the country so as to promote a healthier workforce.",https://www.kbc.co.ke/protests-hurting-investor-confidence-mbadi-warns/,real
World leaders commit to invest in more climate resilient projects,"Getting your Trinity Audio player ready...

The Conference of Parties entered day three Saturday with calls for doubling of the climate adaptation finances and new policies to deal with climate change.

Leaders attending the meeting have agreed to spend around a trillion dollars every year in climate friendly initiatives.

Kenya has told the meeting that its losing between 3 and 3 percent of its annual wealth to climate related catastrophes.

Speaking at the conference, Principal Secretary National Treasury Dr. Chris Kiptoo said Kenyans must rise to the realisation that climate change is here with us.

He cautioned that: “Our farmers must now start planting seeds that are climate resilient. Our engineers should start designing projects that can withstand the shocks of climate change.”

Kenya has managed to ink a deal with a number of financiers where more than Ksh.450B will be committed for production of green energy as well as sustainable agriculture.

The PS said the as a country we must use the resources we have optimally adding that: “at the National Treasury we are trying to mainstream climate change matters.”

While encouraging Kenyans to join in the campaign of planting the 15 billion trees within the next 10 years, and embrace climate smart technologies he urged leaders to demonstrate leadership and avoid lamenting.

Speaking at the same conference, the civil society voiced their concerns saying that the development partners are not walking the talk when it comes to availing the necessary resources to help African countries adapt to the changing climate change.

Executive Director Pan African Climate Justice Alliance (PACJA) Mithika Mwenda stressed that Africa needs tangible solutions to climate change problems adding that adaptation finance is the solution for Africa.

“The era of false promises is long gone, Africa needs tangible solutions. African leaders should be bold and not fail to fake promises.” Said Mithika.

“Promises alone will not deliver solutions to Africa climate change problems, the continent needs pragmatic solutions.” He added.

Also watch https://youtu.be/q35wjewfSJg?si=CxsYrYcv7iQmJQK5",https://www.kbc.co.ke/world-leaders-commit-to-invest-in-more-climate-resilient-projects/,real
Counties urged to reduce trade barriers to attract investors,"Getting your Trinity Audio player ready...

President William Ruto has urged county government to address existing barriers of trade in order to attract domestic and external investments.

Speaking at the World Chambers Federation Africa Summit 2025, President Ruto said called on the Kenya National Chamber of Commerce and Industry (KNCCI) through its devolved chapters to champion pro-business reforms, eliminate bureaucratic bottlenecks in order to support local entrepreneurs in the 47 counties.

“To encourage this, we are developing a County Ease of Doing Business Index to drive healthy competition, accountability, and progress,” he stated.

Among processes the government is seeking to support counties in adopting, is the Unified Business Permit which has since been rolled out in Nairobi County.

According to the President, chambers of commerce are critical in bringing proactive and solutions-oriented perspective which foster economic growth through public and private sector linkages.

President Ruto further highlighted the role of chambers in helping businesses navigate risk, unlock

opportunities, and expand into global markets.

“In Kenya, we fully embrace this transformation. In 2022, 41pc of our exports were destined for African countries. Our manufacturers and tech start-ups are expanding across the region, demonstrating our strong conviction that Kenya’s and Africa’s economic fortunes lie in intra-African trade and cooperation,” he added.

Kenya backs its investments in infrastructure such as railways, highways, and border posts to markets, fibre-optic networks, and renewable energy to continue supporting enterprise in order to take advantage of the African Continental Free Trade Area to boost exports and enhance economic growth.",https://www.kbc.co.ke/counties-urged-to-reduce-trade-barriers-to-attract-investors/,real
Implementation of tax policy key agenda for new KRA boss,"The Kenya Revenue Authority (KRA) will push for the enactment of the National Tax Policy to enhance fairness and equity in the tax system.

KRA Commissioner General Humphrey Wattanga who was sworn in Thursday says the authority will further deploy technology to deal with tax evasion to meet the Ksh 2.9 trillion shillings in current fiscal year 2023/24.

Plans to craft Kenya’s first tax policy have been on the card for a long time with the private sector nudging the government to establish the policy in order to create a predictable taxation environment.

The policy recommends comprehensive reviews of tax laws every five years and adequate stakeholder engagement before any amendment of tax laws.

Wattanga said he will ensure the policy is implemented in the next three years.

The last financial year that ended in June saw the taxman miss the revenue collection target by Ksh 107 billion, having collected Ksh 2.17 trillion.

In July, KRA recorded an 18pc jump in monthly revenue collection to Ksh 155.1 billion compared to a similar period last year driven by new tax measures.

Wattanga replaces Githii Mburu who tendered his resignation in February 2023, after serving for three years and seven months.",https://www.kbc.co.ke/implementation-of-tax-policy-key-agenda-for-new-kra-boss/,real
"DeepSeek a ‘wake-up call’ for US tech firms, Trump says","Getting your Trinity Audio player ready...

US President Donald Trump has called the rise of Chinese company DeepSeek “a wake-up call” for the US tech industry, after the emergence of its artificial intelligence (AI) model triggered shockwaves on Wall Street.

Shares in major tech firms such as Nvidia fell sharply, with the chip giant losing almost $600bn (£482bn) in market value.

What has shaken the industry is DeepSeek’s claim that its R1 model was made at a fraction of the cost of its rivals – raising questions about the future of America’s AI dominance and the scale of investments US firms are planning.

DeepSeek has become the most downloaded free app in the US just a week after it was launched.

Responding to the news, Trump said the latest developments in China’s AI industry may be “a positive” for the US. “If you could do it cheaper, if you could do it [for] less [and] get to the same end result. I think that’s a good thing for us,” he told reporters on board Air Force One. He also said he was not concerned about the breakthrough, adding the US will remain a dominant player in the field. DeepSeek is powered by the open source DeepSeek-V3 model, which its researchers claim was trained for around $6m (£4.2m) – significantly less than the billions spent by rivals. But this claim has been disputed by others in AI. Its emergence comes as the US is restricting the sale of the advanced chip technology that powers AI to China. To continue their work without steady supplies of imported advanced chips, Chinese AI developers have shared their work with each other and experimented with new approaches to the technology. This has resulted in AI models that require far less computing power than before. It also means that they cost a lot less than previously thought possible, which has the potential to upend the industry. Following the shock to markets in the US on Monday, the FTSE 100 stock index of the UK’s biggest publicly-listed companies appeared resilient in early trading on Tuesday, rising by 0.46%. Futures on the tech-heavy Nasdaq index were also up by 0.1% after Nvidia stock had ticked up slightly in after-hours trading. But shares in Japanese AI-related firms including Advantest, Softbank and Tokyo Electron fell sharply, helping to push the benchmark Nikkei 225 down by 1.4%. Several other markets in Asia are closed for the Lunar New Year holiday. Mainland China’s financial markets will be shut from Tuesday and will reopen on 5 February.

Who founded DeepSeek?",https://www.kbc.co.ke/deepseek-a-wake-up-call-for-us-tech-firms-trump-says/,real
"One year of Ghana Trade House in Kenya, a milestone in country’s export strategy","Getting your Trinity Audio player ready...

The Ghana Trade House in Nairobi, Kenya marks one year of operation, a milestone in the sustained implementation of the National Export Development Strategy (NEDS). The Trade House was established by the Ghana Export Promotion Authority, GEPA in collaboration with the Association of Ghana Industries, AGI and has since become an important venue for marketing Ghana’s Non-Traditional Exports(NTEs) to the East African Market.

The Nairobi Trade House forms part of the umbrella 10-year NEDS strategy launched in October 2020 to transform Ghana’s export landscape through an increase in revenue from non-traditional exports.

This highly ambitious and commendable strategy is chasing a revenue target of USD 25.3 billion by the year 2029 and places Ghana in the spotlight of the global export market. This is the first of its kind in East Africa and represents one strategic objective of GEPA through the AfCFTA for increased intra-African trade, exploit new market opportunities, and foster closer economic relations throughout the continent.

A Hub for Promoting Made-in-Ghana Products

From its inauguration in May 2023, the Ghana Trade House in Nairobi has been an active contact point for the promotion of the entire range of NTEs from Ghana.

The key objective of the Ghana Trade House is to sell and promote manufactured goods from Ghana, while also deepening economic relations between Ghana and countries in East Africa. The Trade House, being one of the critical facilities within AfCFTA, has successfully provided an important outlet for Ghanaian exporters into Eastern Africa’s fast-growing markets. The state-of-the-art facility ensures that suppliers’ and consumers’ experience is smooth and up to date with the latest infrastructure meant to make the process of exporting smoother.

This is where more than 250 varieties of Ghanaian products totaling over 6,500 items are sold and marketed. These products cut across many industries: textiles, food and beverages, cosmetics, handicrafts, among others. The Trade House not only acts as a retail outlet but also as a wholesale distribution center that assists Ghanaian businesses in efficiently reaching the East African market.

Products at the Trade House are carefully curated to fit the diverse interests of regional consumers representing premium quality and the distinctive heritage of Ghana. Such diversification shows the breadth and depth of NTEs in Ghana, which, over these years, has been significant in the country’s policy of diversifying the economy from traditional commodities such as unprocessed gold, cocoa beans, lumber, and oil.

Empowering Ghanaian Exporters and East African Consumers

The Ghana Trade House is committed to the responsibility that would enable Ghanaian exporters with an assured and efficient platform for showcasing products to penetrate the East African market.

Similarly, the Trade House simplifies often complex logistical challenges associated with international trade, facilitating the consolidation of products, receipt, processing, and fulfilling orders on behalf of Ghanaian businesses. To the consumers in East Africa, the Trade House has been a destination point of discovery on unique and quality products that Ghana has to offer. This is everything, from premium cosmetics based on shea butter to intricately woven textiles, leatherwear, to high quality food products such as chocolates and other cocoa products, dried fruits, spices and food ingredients, ready-to-eat snacks and other processed food.

The Ghana Trade House has brought a new and exciting range of goods into the Kenyan market. This mutually rewarding relationship between Ghanaian suppliers and East African consumers speaks to the power of AfCFTA in fostering regional trade and economic integration.

The vision of GEPA looks beyond Nairobi to the replication of this model in other African countries, targeting key markets that are crucial to the growth of Ghana’s NTEs.

Looking Ahead: Future Prospects for the Ghana Trade House

In Ghana’s march towards attaining the aspirations of the NEDS, the Ghana Trade House in Nairobi will constantly be an important instrument in this endeavour.

Over the next few years, GEPA intends to expand operations, diversify products on offer, and consolidate the relationships that it has built up with Kenyan businesses and consumers.

Conclusion: A Celebration of Success and a Vision to the Future

The one-year anniversary of the opening of the Ghana Trade House in Nairobi thus marks a proud moment not only for GEPA and Ghanaian exporters but for the bigger and broader vision of AfCFTA in the creation of one single, prosperous African market.

Indeed, this milestone represents the culmination of hard work, dedication, and a shared commitment to driving Africa’s economic transformation through trade.

A series of activities have been lined up from the 5th to 15th October in Kenya and Tanzania to mark the anniversary. These include activations in Nairobi and Mombasa, a business forum on Dar es Salaam, a Ghana food bazaar as well as the grand durbar at the venue of the facility at the Sameer Business Park.

As we forge into the future, the Ghana Trade House will stand ready to be the continuing salient link between our Ghanaian producers and the wider African market, furthering this vision of a more integrated and economically vibrant continent.",https://www.kbc.co.ke/one-year-of-ghana-trade-house-in-kenya-a-milestone-in-countrys-export-strategy/,real
